image_loc,label
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12002_2.png,d d
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-7200.png,E ^ { d - 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79062_0.png,3 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-52193_0.png,t ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB1482.png,\int \limits _ { a } ^ { a } f ( x ) d x = 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/RIT_2014_260.png,\beta \neq 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-10225.png,p = q = 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10270_1.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11039_1.png,( \frac { \pi } { 2 } )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1251-179.png,{ \mbox { C } } _ { { \mbox { G } } _ { \mbox { A } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-26004_1.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-16142.png,\sum _ { n = 1 } ^ { N } n ^ { - s }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-259.png,{ Y } _ { \mbox { d } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-6684.png,\pm \frac { c P R F } { 4 f }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-48027_1.png,b ^ { b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-54990_1.png,\sqrt { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-3071.png,\frac { 2 1 8 7 } { 2 0 4 8 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-28626_0.png,( 4 )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-77.png,\mbox { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-947-122.png,\gamma
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB1235.png,{ x ^ { y } } - { y ^ { x } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-27243.png,\frac { e / \pi } { e / \pi }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19441_0.png,x b
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-58927_1.png,p ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29422_2.png,5 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-52141_0.png,\int _ { a } ^ { a } f [ 4 ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5436_1.png,y _ { d }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1331-252.png,{ \mbox { m } \mbox { d } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-37509_0.png,0 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-6832_2.png,b ^ { b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57080_1.png,( z )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-53316_1.png,\int _ { 0 } ^ { 1 } \int _ { 0 } ^ { 1 } a ^ { 2 } q ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-59708_2.png,f n
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-62200_1.png,k _ { 3 _ { 1 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-39527_2.png,\sum y _ { i }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-51641_1.png,1 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-15348.png,n ! ^ { ( k ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-114.png,s
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB3409.png,{ ( a ) ^ { - 1 } } - 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-24272_0.png,\frac { \pi } { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13803_1.png,y _ { d }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire014-equation027.png,\log _ 2 ( 4 )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-18391_0.png,N ^ { - 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-55225_0.png,\frac { \pi } { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-16743_2.png,x ^ { 7 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-71913_1.png,x ^ { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57380_1.png,x _ { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-54366_1.png,r ^ { p }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-1195.png,h = \frac { v ^ { 2 } } { 2 g }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3722_2.png,g \log 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-76238_0.png,b a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-60874_2.png,0 n
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-74706_1.png,\int \sqrt { y }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-5432.png,u _ { k - 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/501_em_17.png,\mu \pm \sigma
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-41209_1.png,d _ { 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-949-65.png,\pi
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1556-255.png,{ i \mbox { X } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-81563_0.png,"( \frac { 8 } { 9 } , \frac { 8 } { 9 } )"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-49518_2.png,2 ^ { k }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-51537_2.png,x ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-1009.png,k / N
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79856_0.png,q ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-131-43.png,\frac { \pi r ^ 2 h } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_010_E73.png,\pm \frac { 1 } { \sqrt { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1331-118.png,{ e } ^ { \mbox { q } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-72690_0.png,b x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10096_1.png,\frac { x _ { 1 } } { \frac { x _ { 0 } } { \frac { x _ { 9 } } { x _ { 4 } } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-32871_1.png,y _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-60616_0.png,"n , g"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-60374_2.png,"a , y"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-1672_1.png,p ^ { 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB2637.png,\frac { { T _ { 1 } ^ { 2 } } } { { T _ { 2 } ^ { 2 } } } = \frac { { a _ { 1 } ^ { 3 } } } { { a _ { 2 } ^ { 3 } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-35896_0.png,1 7
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB1629.png,\sqrt { 8 } { \frac { x - 5 } { 3 - y } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-613.png,L ^ { d } _ { t }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-27729_0.png,( i )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB0119.png,{ 1 ^ { 2 } } + 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-29155.png,"R _ { \alpha _ { i } , \beta _ { i } }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-14940_0.png,\frac { 2 } { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-2593.png,p \geq 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73066_2.png,e _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-60445_1.png,1 \forall x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-23.png,9 . 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8440_2.png,1 8
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8738_1.png,\int \alpha
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/KME2G3_13_sub_30.png,\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-1335_0.png,x ^ { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-42939_1.png,0 8
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57428_2.png,\sqrt { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-26026_2.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-54747_0.png,5 !
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-72065_2.png,t j _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-68988_2.png,9 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7586_0.png,( y ) C
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-52199_0.png,M _ { y }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/rit_4215_2.png,\frac { 2 } { 3 } h
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13068_0.png,\sum h
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-24870_0.png,2 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12622_2.png,n i
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-19678.png,\frac { a } { ( x - b ) ^ { n } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-949-158.png,\alpha
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-75151_0.png,a ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-57844.png,\frac { 1 } { \sqrt { 2 \pi } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-30745_1.png,9 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8244_2.png,d ^ { b ^ { d ^ { d } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-16224_2.png,b _ { b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-81276_0.png,( c )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/506_em_60.png,b a g _ 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-85681_2.png,b ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-42725_0.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB3041.png,\sum _ { n = 0 } ^ { \infty } f _ { n } ( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-70159_2.png,\frac { 2 } { 4 } \alpha _ { e }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/104_em_53.png,L _ 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73532_2.png,n ^ { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-14105.png,\frac { 1 } { A _ { 1 } . . . A _ { n } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-32053_0.png,4 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7290_2.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29178_2.png,r t
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_092_E733.png,\frac 1 { n + k }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-44581_2.png,k _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7665_0.png,b a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-52708_1.png,A p \times p
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11239_1.png,c ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-52672_1.png,\int _ { 0 } ^ { \infty } \sqrt { x } c ^ { - x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-45355.png,a = i
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8167_2.png,1 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-65881_1.png,( r )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-50100_0.png,\frac { 4 } { 3 } x ^ { \frac { 8 } { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-50384_0.png,2 ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-35539_2.png,2 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009212-1031-107.png,{ y } ^ { M }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-69600_2.png,o _ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-17880_2.png,- 4
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-946_1.png,c ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-38.png,\frac { 4 } { 3 } \pi r ^ 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-9062_2.png,x \alpha
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-83253_2.png,\log b
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-77352_0.png,y _ { 1 } ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5807_0.png,5 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-66899_0.png,\log _ { 2 } 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80982_2.png,\int _ { 1 } ^ { \infty } b
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-245.png,\sum _ { { \gamma \gt \mbox { I } } } { \left [ 2 \right ] }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-37156_2.png,5 9 q ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-55954_2.png,y ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8140_0.png,i _ { \alpha }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009220-1327-23.png,x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_030_E235.png,\frac { 1 3 0 } { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3620_0.png,E t
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009212-952-114.png,m
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1331-266.png,{ { G } _ { \mbox { h } } } ^ { { Y - v } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-83386_2.png,\frac { 5 } { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8808_0.png,\int x ^ { - z ^ { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80261_2.png,x ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200926-131-79.png,\frac { \frac { \frac { x _ 4 } { x _ 3 } } { x _ 2 } } { x _ 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47378_1.png,x _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire022-equation041.png,f ( y )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-9295_1.png,\int \theta
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-41881_2.png,( p )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-57.png,5 . 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-66973_1.png,2 ^ { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47802_2.png,n _ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79700_0.png,p C
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire034-equation006.png,\frac { a } { b } = c
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73308_0.png,y ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-2266.png,\alpha ^ { n } _ { b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8099_1.png,( m ) ^ { \beta }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43799_2.png,4 7
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-49566_0.png,n ^ { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47713_2.png,x _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57589_1.png,g _ { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40889_2.png,3 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31002_2.png,n ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-61790_2.png,o _ { 5 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-82250_1.png,0 _ { t }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80217_2.png,u _ { u }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79369_1.png,( d )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-68922_0.png,\frac { 8 } { 8 ! }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-82069_0.png,y ( r )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10525_0.png,a ^ { a ^ { c ^ { b } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-17702_0.png,s _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5382_0.png,y _ { c }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3810_2.png,( a )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009212-1031-72.png,{ - 6 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8100_1.png,v ^ { L }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire025-equation026.png,c _ i ^ 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40191_0.png,"( s , i )"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19477_0.png,s ^ { 2 }
