	image_loc	label
4786	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation042_0.bmp	e = \frac { ( 1 - j ) } { 2 }
4787	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-158_0.bmp	\cdots + h \neq S _ { \phi }
4788	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-83_0.bmp	B c
4789	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0318_0.bmp	2 = 3
4790	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2036_0.bmp	\lim _ { n \rightarrow \infty } n ^ { \frac { 1 } { 2 } } = 1
4791	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-147_0.bmp	- b + s q
4792	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/70_daniel_0.bmp	\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } }
4793	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation058_0.bmp	x ^ { 3 } + x ^ { 2 } - 2 x - 1
4794	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-110_0.bmp	- H + P _ { \mu } < \theta
4795	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-253_0.bmp	C > \sqrt { q }
4796	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-120_0.bmp	- F + G
4797	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation031_0.bmp	a + 0 = 0 + a = a
4798	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_2_sub_30_0.bmp	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x
4799	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_6_sub_35_0.bmp	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }
4800	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-60_0.bmp	\frac { \beta + \gamma } { \theta }
4801	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-140_0.bmp	\sum _ { \mu > A } P
4802	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation036_0.bmp	1 6 ^ { 5 }
4803	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-137_0.bmp	4
4804	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire019-equation056_0.bmp	k = i _ { 2 }
4805	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire019-equation059_0.bmp	j = \frac { g _ { 2 } ^ { 3 } } { g _ { 2 } ^ { 3 } - 2 7 g _ { 3 } ^ { 2 } }
4806	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation061_0.bmp	\sin ( - x ) = - \sin ( x )
4807	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-126_0.bmp	P
4808	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation035_0.bmp	( 1 6 5 / ( 1 6 5 + 1 4 6 ) ) + ( ( 1 1 6 \times 1 1 8 ) + 4 9 ) = 1 3 7 3 7 . 5 3
4809	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-179_0.bmp	( 6 )
4810	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-166_0.bmp	\alpha z
4811	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1305_0.bmp	t g 2 x = \frac { 2 \cdot t g x } { 1 - t g ^ { 2 } x }
4812	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0120_0.bmp	1 + 3
4813	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire033-equation056_0.bmp	\frac { d } { d x } f ( x ) = f ( x ) ( 1 - f ( x ) )
4814	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1413_0.bmp	1 + 1 3 - 7 = x
4815	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_14_sub_26_0.bmp	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
4816	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1441_0.bmp	3 ^ { 2 } - 1 = 8
4817	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2588_0.bmp	( a ) ^ { - 1 } - 1
4818	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-116_0.bmp	[ 9 ]
4819	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-5_0.bmp	( - t )
4820	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-213_0.bmp	g \sum A
4821	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1326_0.bmp	\sqrt { x } = 1 0 ^ { ( \log x ) / 2 }
4822	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire026-equation055_0.bmp	1 5 1 \times 1 4 8 \leq 2 2 3 4 8
4823	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-222_0.bmp	9 9
4824	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-212_0.bmp	\sqrt { P }
4825	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire022-equation041_0.bmp	f ( y )
4826	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire002-equation053_0.bmp	\cos ( 4 a ) = 8 \cos ^ { 4 } ( a ) - 8 \cos ^ { 2 } ( a ) + 1
4827	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-234_0.bmp	\cdots - 5
4828	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1283_0.bmp	E _ { k } = \frac { 1 } { 2 } m _ { 1 } v _ { 1 } ^ { 2 } + \frac { 1 } { 2 } m _ { 2 } v _ { 2 } ^ { 2 }
4829	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-192_0.bmp	2 . 4
4830	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-87_0.bmp	\frac { \pi } { x l }
4831	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/79_carlos_0.bmp	p = \sqrt { a ^ { 2 } + b ^ { 2 } - 2 a b \cos A }
4832	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/101_edwin_0.bmp	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
4833	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-256_0.bmp	C i
4834	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/127_jorge_0.bmp	n ! - 1
4835	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire004-equation027_0.bmp	h ( \theta )
4836	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-346_0.bmp	t
4837	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-78_0.bmp	\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } }
4838	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation027_0.bmp	x x ^ { m } = x ^ { m + 1 }
4839	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2427_0.bmp	\int x ^ { n } d x = \frac { x ^ { n + 1 } } { n + 1 } + C
4840	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-280_0.bmp	\frac { h } { k ( y ) }
4841	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire025-equation041_0.bmp	1 8 - 1 9
4842	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/82_jorge_0.bmp	q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C }
4843	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire015-equation055_0.bmp	( 3 6 / ( 1 2 8 - 1 5 3 ) ) \times ( 1 1 2 / 2 2 ) = - 7 . 3 3
4844	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1886_0.bmp	\lim _ { n \rightarrow \infty } ( \sqrt { n + 2 } - \sqrt { n } ) = 0
4845	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation062_0.bmp	a p + b q
4846	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/75_herbert_0.bmp	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C
4847	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/98_david_0.bmp	\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }
4848	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_1_sub_96_0.bmp	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }
4849	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2298_0.bmp	a _ { n } = a _ { 1 } \cdot q ^ { n - 1 }
4850	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire034-equation043_0.bmp	k = k + 1
4851	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2350_0.bmp	| \sin z | = \sqrt { 1 - \cos ^ { 2 } z }
4852	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation015_0.bmp	7 8 \pm 5 \times 4 7
4853	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire012-equation016_0.bmp	2 5 = 1 + 3 \times 8 = 1 + 3 \times ( 2 + 3 \times 2 )
4854	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation005_0.bmp	( 8 8 - 1 8 5 + 9 9 ) / 1 5 3 \neq 0
4855	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-228_0.bmp	q ^ { \gamma ( v ) } ( b )
4856	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1864_0.bmp	\int \limits _ { 0 } ^ { R } \frac { 2 x d x } { 1 + x ^ { 2 } } = \log ( 1 + R ^ { 2 } )
4857	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1854_0.bmp	\sum _ { i = 1 } ^ { n } i = \frac { 1 } { 2 } n ( n + 1 )
4858	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation037_0.bmp	x = \beta _ { 3 } y _ { 3 } + \ldots + \beta _ { n + 1 } y _ { n + 1 }
4859	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire021-equation008_0.bmp	f ( x ) e ^ { x ^ { 2 } }
4860	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire026-equation046_0.bmp	\pi + e
4861	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/5_em_30_0.bmp	\{ c _ { s } \}
4862	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-14_0.bmp	a + \sqrt { \frac { b + c } { d + f } }
4863	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-148_0.bmp	y + ( T )
4864	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation017_0.bmp	e ^ { x } = e ( 1 + ( x - 1 ) + \frac { ( x - 1 ) ^ { 2 } } { 2 } + o ( ( x - 1 ) ^ { 2 } ) )
4865	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation015_0.bmp	( ( 2 6 \times 1 4 6 ) \div ( 6 5 \div 1 6 4 ) ) \div 1 1 8 = 8 1 . 1 7
4866	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire025-equation042_0.bmp	y _ { p } = x _ { n _ { p } }
4867	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-213_0.bmp	( S )
4868	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-117_0.bmp	5 . 3 P _ { x }
4869	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1642_0.bmp	E = M C ^ { 2 }
4870	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-98_0.bmp	\sum g
4871	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-227_0.bmp	f + [ F ]
4872	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-226_0.bmp	2
4873	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire006-equation046_0.bmp	2 n a _ { n } a _ { n - 2 } - ( n - 1 ) a _ { n - 1 } ^ { 2 } = 0
4874	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-1031-136_0.bmp	\int S ^ { t } d C
4875	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/81_danilo_0.bmp	A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }
4876	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire038-equation028_0.bmp	X ^ { n } - 1
4877	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-198_0.bmp	9 = M ^ { q }
4878	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-61_0.bmp	k ^ { 3 } + 1 4 k ^ { 2 } - 1 3 2 k + 1 7 8 9
4879	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2831_0.bmp	s _ { n } = n \cdot \frac { x _ { 1 } + x _ { n } } { 2 }
4880	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire035-equation010_0.bmp	1 7 0 \pm 3 \div ( 1 5 6 + 1 8 0 )
4881	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1394_0.bmp	E = m c ^ { 2 }
4882	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_10_sub_22_0.bmp	x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z
4883	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-16_0.bmp	\frac { H ( f ) } { T \mu }
4884	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-145_0.bmp	- [ 2 ]
4885	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1823_0.bmp	\frac { a _ { 1 } + a _ { 2 } + a ^ { 3 } } { 1 - x }
4886	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2547_0.bmp	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 2 1
4887	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-258_0.bmp	4 . 8
4888	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/89_Frank_0.bmp	x ^ { \prime } = x \cos \theta + y \sin \theta
4889	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation028_0.bmp	\beta = 1
4890	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-107_0.bmp	o _ { M }
4891	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2151_0.bmp	\lim _ { n \rightarrow \infty } ( \sqrt { n + 2 } - \sqrt { n } ) = 0
4892	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_3_sub_96_0.bmp	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }
4893	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation022_0.bmp	v ( a + i b ) = a ^ { 2 } + b ^ { 2 }
4894	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire032-equation029_0.bmp	\pi ( x ) = m
4895	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation061_0.bmp	x = r \cos \theta
4896	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-256_0.bmp	\int _ { V } ^ { \gamma } M d \beta
4897	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation053_0.bmp	( f _ { n } )
4898	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-85_0.bmp	\sqrt { \frac { 2 z ^ { 3 } } { \sqrt { \frac { 3 z ^ { 2 } } { \sqrt { 4 z } } } } }
4899	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-183_0.bmp	5 3 7
4900	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire024-equation001_0.bmp	x ^ { 3 } - x - 1
4901	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation050_0.bmp	9 6 \times ( 0 - 5 3 ) \geq - 5 0 8 8
4902	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-276_0.bmp	\sqrt { \cdots + u }
4903	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-114_0.bmp	g > 2 7
4904	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1905_0.bmp	6 ^ { 6 } \cdot 6 ^ { 2 } = ( 6 ^ { x } ) ^ { 4 }
4905	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-185_0.bmp	H
4906	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/109_alfonso_0.bmp	\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } }
4907	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_24_sub_26_0.bmp	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
4908	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-60_0.bmp	\frac { \beta + \gamma } { \theta }
4909	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-11_0.bmp	V ^ { \frac { N } { v } }
4910	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_2_sub_81_0.bmp	\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
4911	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire004-equation062_0.bmp	f ( x ) = \sum _ { k = 1 } ^ { + \infty } \frac { 1 } { k } \sin ( k ^ { 2 } x )
4912	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1735_0.bmp	\lim _ { n \rightarrow \infty } \frac { n ^ { 2 } + 3 n } { 2 n ^ { 2 } + 1 } = \frac { 1 } { 2 }
4913	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2968_0.bmp	( \frac { 1 + x ^ { 2 } } { 1 + y ^ { 2 } } ) ^ { t } \leq 2 ^ { | t | } ( 1 + ( x - y ) ^ { 2 } ) ^ { | t | }
4914	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-87_0.bmp	5
4915	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-31_0.bmp	\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
4916	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_23_sub_35_0.bmp	\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }
4917	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-158_0.bmp	3 \sum _ { k \geq \beta } B
4918	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0032_0.bmp	\frac { \int \sqrt { 1 + y ^ { ' } ( t ) ^ { 2 } } d t } { \int \sqrt { x ^ { ' } ( t ) ^ { 2 } + y ^ { ' } ( t ) ^ { 2 } } d t }
4919	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation051_0.bmp	y \neq 0
4920	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-111_0.bmp	[ 3 ] ^ { P }
4921	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-116_0.bmp	\sqrt { V + p }
4922	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-18_0.bmp	a ^ { x } + b ^ { x } + \frac { c } { 2 }
4923	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-37_0.bmp	1 3 + \pi r ^ { 2 }
4924	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-306_0.bmp	( \sqrt { l } )
4925	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2378_0.bmp	\frac { 2 ^ { 5 } } { 3 + 1 }
4926	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation022_0.bmp	1 , 1 \times 1 0 ^ { 1 8 }
4927	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-7_0.bmp	\sum _ { m } f ( m + 3 )
4928	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-118_0.bmp	a _ { f }
4929	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-14_0.bmp	a + \sqrt { \frac { b + c } { d + f } }
4930	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_21_sub_30_0.bmp	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x
4931	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2778_0.bmp	\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m , n }
4932	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-215_0.bmp	2 3
4933	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire027-equation041_0.bmp	2 \times 2 - 2 \times 1 - 2 \times 1 = 2 \times 1 - 1 \times 1 - 1 \times 1
4934	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-124_0.bmp	6 . 8
4935	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire002-equation039_0.bmp	q + 1
4936	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire021-equation070_0.bmp	1 6 7 \pm 1 3 7 + 1 5 9
4937	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2097_0.bmp	\log 5 + \log 4 x = 2
4938	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire025-equation049_0.bmp	w c = v b
4939	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1942_0.bmp	\sqrt { x } = 1 0 ^ { ( \log x ) / 2 }
4940	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire033-equation042_0.bmp	t _ { 3 } = - t _ { 0 }
